reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion,appId,sentiment
421ce7a0-74d9-4ca7-a696-7c918a249d75,MOO K_G,https://play-lh.googleusercontent.com/a-/ALV-UjWDsesjVkdtBvMziG5sfb3hvse3uKeS0QmArpj0-Kdu31WtSvnX,يا تطبيق مضروب ولا منتج طلع موجود الكل احط عليه باركود يكتب لي المنتج غير موجود,1,1,4.0.2,2025-10-25 05:57:55,,,4.0.2,sfda.tamini,negative
30434110-eb8f-4beb-8d05-78a34103821b,Faw fawaa,https://play-lh.googleusercontent.com/a/ACg8ocJXhpnOSpYuNqsiBncoTzwAur-ZMYl0GIgG3__yYaEIzixVVw=mo,تطبيق غير ناجح مع الأسف,1,0,2.1.2,2022-05-18 18:23:45,,,2.1.2,sfda.tamini,negative
8a482a4c-d1b9-4864-8814-12796b3319c3,MN م,https://play-lh.googleusercontent.com/a-/ALV-UjUG6QtyP3CaMl8U2nu5uMMR9etryBURNF7JybuenXTEbbtHh2Lg,اكثر الادويه للتي يقول لم يتعرف عليه ولي يتعرف عليها ماعليها سعر,1,0,2.0.10,2021-08-16 15:12:06,,,2.0.10,sfda.tamini,negative
4d5720bb-37d3-4f6d-aa96-188675c5d5ba,عبد المجيد الوادعي,https://play-lh.googleusercontent.com/a/ACg8ocJEsMBBVn13cEAjuSLV1CZjcSuSzRsZgO7hwhVjgVxRoeL4_w=mo,سيء جداً من ناحية البحث,1,0,2.0.9,2021-07-15 14:27:02,,,2.0.9,sfda.tamini,negative
ed92c3c2-4e48-48a6-867b-0e009353bfb4,W.ng5,https://play-lh.googleusercontent.com/a-/ALV-UjWNV97QaQArc-XdxHd1ccY8wRD3CeLfVWUfFTytUTWabXHZGcw,تطبيق صار لا يعمل,1,0,2.0.7,2021-04-08 00:22:19,,,2.0.7,sfda.tamini,negative
57b7a46c-79c9-4bb4-bd67-becf8932ba01,Azooz Azooz,https://play-lh.googleusercontent.com/a/ACg8ocKQHP7m9TqiflGJXnbFN0DIylFx3o3udOX1u3oCj9vnjnY4SQ=mo,يحتاج الى تطوير وتحسين,1,0,2.0.5,2021-02-13 01:47:07,,,2.0.5,sfda.tamini,negative
2a1dee5c-e956-45f6-8dcb-9037851837f4,Waleed,https://play-lh.googleusercontent.com/a-/ALV-UjVLDmDidZVzQ54CyalesuYG3gGsGlOc2OfCQVtUO59h-3IOZNP6,لا يعمل صفحة بيضاء فقط,1,1,2.1.4,2022-08-18 19:55:44,,,2.1.4,sfda.tamini,negative
76419380-18eb-408b-9a9b-5e41be12b651,عقيل المحمد,https://play-lh.googleusercontent.com/a/ACg8ocIDxjCWURIPNbT8I5WqyW0Corh4Ty56EcdZcj5KUJelT8d4Nw=mo,والحل مع التطبيق مايفتح,1,0,2.1.4,2022-08-26 22:03:04,,,2.1.4,sfda.tamini,negative
7ee6d5f9-f939-4f64-908d-48962330e318,ALWAHTA -M,https://play-lh.googleusercontent.com/a-/ALV-UjV5cZO-nKRsIImYwPqRqMKP_VV-3nxNV-3jITQ8ttQp5EiFziE,تطبيق عطلان لا يعمل,1,0,,2022-08-06 22:14:13,,,,sfda.tamini,negative
5af52351-b426-4add-b48e-c93d9fd53312,ALWALEED,https://play-lh.googleusercontent.com/a/ACg8ocKFqO6ZVIDhLBSrjoPqCR4fBbYHvXhfeQa6SbapxT9OciKWCwg=mo,لا يوجد تسعيرة لمنتجات الصيدلية في التطبيق,1,0,2.0.10,2021-08-13 18:41:32,,,2.0.10,sfda.tamini,negative
618f90f5-6fca-463f-9373-16945b7c8f4c,MOHAMMED J,https://play-lh.googleusercontent.com/a/ACg8ocIj8ws7QvchitORD3B7IexvCYWS00bM1-aqAESVkdwNDcP7b0k=mo,التطبيق بعد التحديث الاخير لايعمل ماهو السبب ؟؟؟,1,1,2.1.4,2022-08-08 04:23:27,,,2.1.4,sfda.tamini,negative
549879aa-7cc8-4415-8f51-0c6c01debd61,آيات القرآن الكريم HD,https://play-lh.googleusercontent.com/a-/ALV-UjWx48HsvxhhWXLDntpidYSox8ppDWxIrYPKye3YcD3Oqj1bqb8,لا يوجد صور للمنتجات لماذا ؟؟,1,1,2.1.9,2023-05-07 22:25:47,,,2.1.9,sfda.tamini,negative
35b737b8-fc17-441c-b752-f3c8b5ed8cef,Walaa,https://play-lh.googleusercontent.com/a-/ALV-UjUIP4TRPK80pevmBIG-VfSbdiVFjV6SbXsvwwxIe7JUfWqeeNJe,لا يقبل تسجيل الدخول,1,2,3.0.2,2024-06-21 11:21:14,,,3.0.2,sfda.tamini,negative
611f5a07-9a40-4e20-acd7-d4c958a9c4c4,Bin Jaber,https://play-lh.googleusercontent.com/a-/ALV-UjWaKt9pHVoKYhmYbF2ZW9zDu_CX9qUuvTY8AWULHiZL3Yjpelu8,البرنامج لا يعمل,1,1,2.1.4,2022-08-18 14:00:31,,,2.1.4,sfda.tamini,negative
8a4de21c-95ab-4153-a79c-5943d1a66df4,يحيي الغنيمي,https://play-lh.googleusercontent.com/a-/ALV-UjW7KC7TiIGxOzPJN-8BCSKHaSuoyJYJKFLmfxeSo1AQYHK1288UIA,ما يرفع بلاغ عن منتج مع اني حددت المساحة ٥ ميجا نفس ما طلب ارجوا حل مشكلة التقنية...,1,0,2.1.3,2022-05-24 03:02:30,,,2.1.3,sfda.tamini,negative
51f7402d-4e1d-4e50-b789-b5c9e7fe01ed,Mohammed Bakhit,https://play-lh.googleusercontent.com/a/ACg8ocKgEeYaUP3suNALWPmzBtRvppNoYIPFo_pJzAuiJwkBEYSKYA=mo,التتطبيق لا يعمل,1,2,2.1.4,2022-07-21 01:09:45,,,2.1.4,sfda.tamini,negative
4bbe2e3c-3eb4-4669-96fc-8f124a6d10bf,aa.a kh,https://play-lh.googleusercontent.com/a-/ALV-UjXWrP3qK1UR9ZpU2Bi4ZH2PbWAdFaoU_JQoxDZx6DvGtADWQaM,معلومات ناقصة كثير كثير عن الأدوية,1,0,2.1.0,2022-01-07 11:26:09,,,2.1.0,sfda.tamini,negative
40e759a0-92a6-4ae2-8006-ce25d60a7633,طلال البيحاني,https://play-lh.googleusercontent.com/a-/ALV-UjWI7K3Lv0QqVS2Y7uf8Rsvkq35ayG8TUCHfIDO8BPUVQxrkfwlh,التطبيق لايعمل جهازي اندرويد ارجوا حل المشكله باسرع وقت,1,0,2.0.7,2021-04-15 02:11:41,,,2.0.7,sfda.tamini,negative
4a06fcee-a3d1-4776-881d-d7fdb882a2b1,بدريه الحسن,https://play-lh.googleusercontent.com/a/ACg8ocLR3gVpRPzNBLKvANf3bpAkTErqA8uPBp1QI6yg-h_GXP1sPQ=mo,التطبيق يمكن فيه مشكله تقنيه لان اذا يطلب الدخول وادخل وبعدها يقول خطأ الملف الشخصي ولايمكن الاستفاده من جميع الخدمات تقريبا مثل البلاغ يقول خطأ في الملف الشخصي واذا دخلت اعدله يطلع x,2,0,4.0.2,2026-04-10 09:18:06,,,4.0.2,sfda.tamini,negative
396049b5-c2ff-4ba3-a0aa-39201eaeb00a,mdodi60,https://play-lh.googleusercontent.com/a-/ALV-UjXdu_zm0j7YndFm826Nmly222ZywzTXjlTt7wz2t_sejqKdt2f5,بالنسبة لطريقة وعرض التطبيق جيد، ولكن سيء في الاطلاع على الادوية ،ولا يتم ضم اكثر من منتجين للمفضله وعدم اظهار صور اغلب المنتجات. لذلك جاري الحذف.,2,1,3.0.6,2025-05-23 11:11:50,,,3.0.6,sfda.tamini,negative
e5ece21b-775a-4522-90af-78271f342aa2,MohamedNazir,https://play-lh.googleusercontent.com/a-/ALV-UjU7VzbGJ9k6pAlH5XhrklgeeuT4xWz8GsF-fKR-M1zYorRkLrhL,"التحديث الأخير.. يظهر رسالة ""خطأ في الاتصال"" و لا يعمل مالحل؟ حذفته و ثبته أكثر من مرة",2,0,1.1.19,2023-10-11 21:32:42,,,1.1.19,sfda.tamini,negative
0fd18b46-f57a-4068-874e-711a75a3462b,Esa Zabidi,https://play-lh.googleusercontent.com/a-/ALV-UjURSe6umeeBTGVf3Sk5E17r8xn8UBskeUKaO7R-LKLN6HUeFHh4,يحتاج تطوير فيه الكثير من النواقص .. يحتاج إلى شرح ومتابعه ونقد مستمر حتى يتطور للاسف عمر التطبيق اكثر من سنتين ولا يقدم الكثير,2,11,2.1.2,2022-04-16 20:40:35,,,2.1.2,sfda.tamini,negative
4d7d62ed-f5e8-45ae-b3b9-a79c01d38a5e,Ra Nia,https://play-lh.googleusercontent.com/a/ACg8ocK2IemmNBOLVjyUd58-ukrUThT9RmslrXKoc2vQ654IFDkTbQ=mo,تطبيق جيد لكن لا يمكن للدول أخرى استخدامه كاملا . اتمنى ان تصلحوا هذه المشكلة لكي يزداد عدد مستخدميه,2,5,2.1.7,2022-11-07 03:19:06,,,2.1.7,sfda.tamini,negative
856d960c-3b03-4d7b-b960-81f7bd0a2094,ahmad jeddah,https://play-lh.googleusercontent.com/a/ACg8ocI-oHR7X8gOKS7g6YJcmvoOnWugJJrx1jalcleZ1Iv5_S28kQ=mo,يحتاج من القائمين على التطبيق تحديث وزيادة عدد المنتجات التي يمكن تقديم معلومات عنها وشكرا,2,2,2.1.10,2023-06-28 16:22:06,,,2.1.10,sfda.tamini,negative
f25feb37-d49f-4af8-8dc4-40434b258a1f,ERROR,https://play-lh.googleusercontent.com/a-/ALV-UjWDXtAj0XvQ0D_pZlKjfAe5pVoaquSOzt1-G77pXknQLZ3spq_S,تم مسح اكثر من باركود لأكثر من علاج لكن للأسف لايفتح ويرجع الى مسح الباركود من جديد,2,2,2.0.11,2021-11-12 14:10:38,,,2.0.11,sfda.tamini,negative
4065b494-f841-40c3-ae5d-6f6a0b64d047,Shaheb AL-droopy,https://play-lh.googleusercontent.com/a-/ALV-UjV13KM2ZLaxpYTxRDJSRC5bN2ba_0g9Ncp08EQpBCdkKaxJqmwa,لا يمكن تسجيل الدخول مع كل محاولة يحصل خطأ,2,0,4.0.2,2025-12-05 10:40:13,,,4.0.2,sfda.tamini,negative
a3cb3702-54a5-49b4-8d6c-9afa96fb69c3,Sadiq Alreemi,https://play-lh.googleusercontent.com/a-/ALV-UjWBlRlNaRp-zhPJiOOmEu2FTDSvZFI4zgb6DoYedvY2JInEFsAu,التطبيق لا يعمل عند تشغيله نظام التشغيل أندرويد 10,2,1,2.0.7,2021-04-10 19:33:40,,,2.0.7,sfda.tamini,negative
b414b12b-570c-462c-951a-3b661d095941,انا,https://play-lh.googleusercontent.com/a/ACg8ocKWrLJnhXe2khQZukmJwKN6UY7z3nWqHfSWrpUjJafUcPtjXw=mo,يحتاج الى تحديث واضافة الاكواد الجديده لبعض الادويه ومستحضرات التجميل,2,0,2.1.2,2022-04-19 14:35:10,,,2.1.2,sfda.tamini,negative
ed429d27-0a8f-4584-b948-10cccd705771,Ahmed mossa,https://play-lh.googleusercontent.com/a-/ALV-UjVtN5N_OLE0_tKaxGTDaJ5gD-HDZmLGGCcOzAG7UUFSOSLq0aiK,بعد مسح الاكواد لا يظهر نتائج وايضا يأخذ وقتا طويلا ولكن مشكورين علي المجهود,2,3,3.0.2,2024-12-24 10:48:41,,,3.0.2,sfda.tamini,negative
f232e9c8-b903-473e-a488-f50add251646,FROM Yemen,https://play-lh.googleusercontent.com/a-/ALV-UjVZPrPgiDC7_GF5tVUYblx0EMKAJizfnthJgDUWp21lFU8Uflo,البحث عن الادويه وغيرها بالباكورد يطلع غير متوفر والبحث بالاسم لم يظهر شي والدخول بعد التوثيق من النفاذ والرجوع للتطبيق لم يفتح,2,1,3.0.2,2024-08-22 15:29:13,,,3.0.2,sfda.tamini,negative
5d58f397-41ba-4f0c-af3f-fa454b2043a7,Hisham Alfaqeeh,https://play-lh.googleusercontent.com/a-/ALV-UjWpC0005DMoGZlQ7GXbkhVRZi6R1EGMutqGyDf1T-l9CCr2DLCFUA,مافيه شرح عن العلاج ودواعي الاستعمال والحالات المستثناة من العلاج ومخاطره وكثييير اشياء,2,0,2.0.8,2021-06-14 20:59:58,,,2.0.8,sfda.tamini,negative
a0c99a06-df20-424b-a70a-e9094a1ca8bb,امنه ناصر,https://play-lh.googleusercontent.com/a-/ALV-UjUmcQAmxn1vB_PJWAAnSAU_MdXePjD42hV1TaPC91fOli9patC6,مو راضي يدخلني التطبيق ولا يسجلني ولمن اصور الرمز واسوي كل شي يطلعني يبغاني اسوي تسجيل دخول بس مو راضي اتمنى تشوفون حل لذي المشكلة,2,2,1.1.19,2024-06-09 09:57:58,,,1.1.19,sfda.tamini,negative
48204c37-1ecc-4f4e-b5aa-e48189e4796a,Naomat,https://play-lh.googleusercontent.com/a/ACg8ocKpLSE8CQlNc1OKzYq75gWRDINZiPZ809Mbu_rKXr6MYrenlQ=mo,برنامج جيد اتمنى تحسينه قدر المستطاع للافضل,2,0,2.1.9,2023-05-28 19:46:20,,,2.1.9,sfda.tamini,negative
6e399da9-b126-4840-9c8c-de364312127a,Faisal Alharthi,https://play-lh.googleusercontent.com/a/ACg8ocI0OfVKYH3rAxjiKuwhLbFaGmn61cx_CI6J4d3AZXq3UK1FXo8=mo,التطبيق يحتاج إلى تطوير وتحديث وإضافة معلومات مشروحه وايضا إرجاع معرفة توفر الدواء في أقرب صيدلية لتطبيق طمني بدل التعب غير المجدي عند 937 وهذا من واجب طمني دل المواطن بعد معرفة توفر الدواء على اقرق صيدلية بدل من نقلها لوزارة الصحة بشكل غريب جدا,2,0,2.1.3,2022-05-04 16:48:09,,,2.1.3,sfda.tamini,negative
3a0df6ef-129f-4a2d-a0e6-e4e4c6bc803f,let me live,https://play-lh.googleusercontent.com/a-/ALV-UjXu5_ug1mzNazAkUu57q8plywi1LntkmsjL8-JPzjPHW45b6mX2,ماعاد يعطي اذا المنتج اصلي او لا ولا يطلع البلد ماعاد مثل اول ولا عاد لة فائدة بس حجم المنتج واسم المنتج ارجو ارسال البينات الأساسية عن منتج واهم شي انو اصلي او لا,2,1,3.0.2,2024-07-19 15:51:34,,,3.0.2,sfda.tamini,negative
a4c52ca9-cdf3-4bea-84e8-9cc4d1d13a4c,خالد الاحمدي,https://play-lh.googleusercontent.com/a/ACg8ocLzg74pyzMdZXtAbsPKDKBfNlo4KUMx78DHHAvahq_LaT7zsg=mo,تطبيق لا تتوفر فيه جميع بيانات العلاجات,2,0,2.1.10,2023-07-20 19:44:18,,,2.1.10,sfda.tamini,negative
11dd1828-dbbc-4602-a9bd-a2ee90cb6af5,علي كعبي,https://play-lh.googleusercontent.com/a-/ALV-UjUenbKz5RDqbxQXm53lifkojalnueFSHwrB08_CHpjetQ3w6FmZ,بطى لاتفتح بسرعه حتى يفتح الباركود يجتاج تحاول أكثر من مره,2,0,2.1.9,2023-06-23 19:57:19,,,2.1.9,sfda.tamini,negative
ced12723-ad45-4210-badd-13f6c2ea4fa7,احمد الجمعان,https://play-lh.googleusercontent.com/a/ACg8ocJbKf9C83V9uhXnWlz9vfY9ldDBzaF3dqHOhtqdPsQLsNhq4A=mo,بعض خصائص التطبيق ( الشكوى و الاستفسارات ) لا تستجيب,2,2,2.0.5,2021-02-21 21:40:24,,,2.0.5,sfda.tamini,negative
f4ddf015-d58d-4a4a-8c76-234df4e6325e,أم فيصل,https://play-lh.googleusercontent.com/a/ACg8ocKqTiIdHbbzJxy1ZaURhSQB5kuaPO4Zft_sUshaghsbwZkPHw=mo,التطبيق ممتاز بس ليش مافي صور ولا في تفاصيل ووصف للمنتج والشركة ؟,2,0,,2021-07-11 02:20:43,,,,sfda.tamini,negative
1e050c79-1abc-424a-95cc-7183de70cc96,عبدالرحيم الخالدي,https://play-lh.googleusercontent.com/a/ACg8ocKC3zAruperX6E6jywTMOmNcK7u0x010D_DBk-_d0NtWPyCDQ=mo,اريد توضيح للعلاج مظاره والمظاعفات. حطلي بيانات استفيدمنها ماهو توصفلي كرتون والا علبة كم به حبه فرط اوقصدير وين الفايده بالموضوع,2,1,2.1.0,2021-12-16 13:33:18,,,2.1.0,sfda.tamini,negative
8fa6bd76-ca1a-4401-82c0-b85e175adcb4,ABU SYY,https://play-lh.googleusercontent.com/a-/ALV-UjVRBpLo5pmkHM4umo_99cemlx-69OusNEynGzFoDigLdsfirwA,تصوير الكود لا يعمل بالشكل الصحيح ☹️☹️☹️😕😕😕😕,2,0,2.0.1,2021-01-07 11:37:25,"عزيزنا سامي، شكرًا لتجربتك التطبيق ونطمح دائمًا بتقديم خدمات أفضل ونود منكم إعادة استخدام التطبيق وتحديثه لضمان تجربة أفضل ويسرنا استقبال ملاحظاتكم على البريد الالكتروني التالي: Tameni@sfda.gov.sa

",2021-01-21 12:43:24,2.0.1,sfda.tamini,negative
ff0057ee-c1ed-487c-8ae7-ca4f78b124ad,مستخدم Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,بطىء ولا يعرض الا ادوية بسيطة.,2,13,1.1.22,2020-03-23 04:16:33,,,1.1.22,sfda.tamini,negative
43664454-60ff-4e7a-9344-e1d9543167c5,غالب عطيف,https://play-lh.googleusercontent.com/a-/ALV-UjVjtAj6FZYYd0wr5DAgxY45kM0xTYT1kB4O_SulJZgDAfL96Sw,يعطي مسمى للأدوية فقط ولا يوجد به خيرات ثانيه,2,0,2.0.11,2021-10-09 16:54:24,,,2.0.11,sfda.tamini,negative
d524b717-784d-43b4-9f83-4523b8cb64d5,Cady Halawani,https://play-lh.googleusercontent.com/a-/ALV-UjXS5ii-f5ljglHbE_KNE8t9PJv_v8jyKRMDTXcV0ZL9gku0FJs,للاسف لا يحدد المنتج الاصلي من غير الاصلي فقط يظهر التصريح من الهيئة..,2,0,2.0.9,2021-07-17 08:19:04,,,2.0.9,sfda.tamini,negative
18c7a64c-c97e-4137-ad12-e15116b97ccc,ابراهيم محمد,https://play-lh.googleusercontent.com/a-/ALV-UjUCe2ZOg7tN3_ubJsgnDgG7rvjRRQaA_bajJYoDNP7gyNz7lhY,التطبيق بعد التحديث الجديد لا يعمل,2,5,2.1.4,2022-07-05 09:21:44,,,2.1.4,sfda.tamini,negative
d43fd1bb-c5c4-48cf-812b-62dedca10f24,المـۦـلكہ الملكه,https://play-lh.googleusercontent.com/a-/ALV-UjVa6X2GSE0_za04zMPSlvaTrsnj4CuUZoepBpoUynm83JBlHepC,هو التطبيق يعمل خارج السعوديه .ولا لا,2,1,2.0.8,2021-06-14 13:21:31,,,2.0.8,sfda.tamini,negative
18729989-1c3b-49f4-83c7-feebceea625e,‪Wolf of desert (‫ذيب وين مارحت‬‎)‬‏,https://play-lh.googleusercontent.com/a-/ALV-UjUCrp9JFw9Nbqa4td8dv83rxY5o80qSHHOmK1fDdA_IO3G1kTjo,لايعطيك معلومات عن منتجات الأدويه كلها .. وإنما بعضها 🤕,2,0,2.0.11,2021-10-25 07:42:04,,,2.0.11,sfda.tamini,negative
a798f244-a4f8-4951-b950-e4addeba4f20,عبدالله النفيعي,https://play-lh.googleusercontent.com/a-/ALV-UjXW6lwTc4zbWW_WCF2XWrzYBHNNASjmAZQkxz64c2BJKjuqPGD9,عدم توفر صور لبعض المنتجات,2,0,2.0.1,2020-12-19 01:44:48,,,2.0.1,sfda.tamini,negative
2b4b0574-7706-47d4-ab82-0af185e7c739,مستخدم Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,الشعب يبي تطبيق بمجرد قراءة الباركود يعطيك نبذة عن المنتج وطريقة استخدامه .. مهما كان المنتج من مواد غذائية او غيره,2,13,1.1.6,2020-01-14 16:15:41,,,1.1.6,sfda.tamini,negative
64dd4043-23c4-4ecd-91c6-6735a3fbf148,A. M,https://play-lh.googleusercontent.com/a/ACg8ocIfUd3h_6MJeUtPuIuabLPCwL395AgiS_mUReLX1nDOS_O3CQ=mo,لايظهر سعر المنتج ولا البدائل,2,0,2.1.2,2022-03-27 18:28:29,,,2.1.2,sfda.tamini,negative
99970aa1-b43b-4af6-928f-6c4ea9f31b71,مستخدم Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,رسائل التفعيل لا تصل,2,1,1.1.4,2019-11-30 20:52:59,"الاستاذ ماجد, شكرا لتواصلك معنا, نعتذر عن الخطأ الحاصل. تم إصلاح المشكلة, لذا يرجى تحديث التطبيق للحصول على أحدث الإصلاحات. في حال وجد اي اقتراح او استفسار نرجو تزويدنا بالتفاصيل من خلال Tameni@sfda.gov.sa",2019-12-02 14:16:23,1.1.4,sfda.tamini,negative
7044e1bd-d79e-4398-831d-dbb2b6985e72,Wael Raihan,https://play-lh.googleusercontent.com/a-/ALV-UjVHyHxk5yUE0HSmSOT01RegImJl40RKRagiTQ6kngSNGAGumimT,لا أستطيع الدخول ... على الرغم من إكمالي خطوة التحقق عبر نفاذ,2,2,3.0.2,2024-07-14 16:40:26,,,3.0.2,sfda.tamini,negative
c9934e95-9490-48c0-ad69-72912a26fe74,Omar Omar,https://play-lh.googleusercontent.com/a-/ALV-UjV73WBUAVqo9f9gy683f5yGryXrOGBVaEQJd2QGlW_Pc0mVZ8I1,لا يعرض بدائل عن العلاج كما كان سابقاً,2,0,2.1.7,2022-12-17 13:05:41,,,2.1.7,sfda.tamini,negative
48ea3284-945d-4f99-8c96-f06bca88f8f9,AA ZZ,https://play-lh.googleusercontent.com/a/ACg8ocL189h8K80kRM-bKRYFYDSoeh6yR2yIAQikm7Z7MjP4uwn81A=mo,التطبيق يعلق على السماح بالاشعارات,2,1,4.0.2,2026-01-23 02:13:26,,,4.0.2,sfda.tamini,negative
9300dbad-d55b-4a62-9f65-667e35a1f7b1,R M,https://play-lh.googleusercontent.com/a-/ALV-UjWitRe_mWMnlpVqv4G-QppfASqLybXBSWFvOaaEtv5WdtirPgYy,احط بلاغ ولا يحط ليش سلامات! تعبت وانا اعيد ليش ترفضون م تبغون ومكتوب المنتج غير متوفر وجاني احط بلاغ ولا بلغ!,2,0,2.1.2,2022-01-28 22:47:10,,,2.1.2,sfda.tamini,negative
5b255eab-2579-43f7-b115-6f1b747d385b,الأسد الجريح,https://play-lh.googleusercontent.com/a-/ALV-UjXMnwDO2KplDzdHrp7GTE83waZLaXr3DIrt1qZtP_UHyJvfDUqyJw,ضعيف التطبيق وتأخر في الوصول إلى التطبيق,2,0,2.1.4,2022-08-04 19:51:31,,,2.1.4,sfda.tamini,negative
a5a7e0ab-366c-43f4-879d-6242a145bc0f,Ayad Zein,https://play-lh.googleusercontent.com/a/ACg8ocKmW1b6hID6LY3Uw3wR35aNLC1qKwmbcMmHYTT4OH23NjuovQ=mo,لا يعمل في الإمارات,2,0,2.0.10,2021-08-19 19:19:52,,,2.0.10,sfda.tamini,negative
83e042a6-f724-407d-89c6-d57e99a20f2b,ali ebrahem,https://play-lh.googleusercontent.com/a-/ALV-UjVvp6R_s-flZZNOgLd5bq8poRuC0BaljzFNiKOprVdmWttSFflj,الفكره حلوه بس لا يوجد صور كافيه لجميع المنتجات,2,0,2.1.7,2022-12-19 06:41:24,,,2.1.7,sfda.tamini,negative
287484b1-a1d9-4139-898b-23580ab4d5cd,ناصر علي,https://play-lh.googleusercontent.com/a-/ALV-UjXMbsph65DXyzOBo6Elp6nmwYcTc2RZQaq8Utc49TctcCTfvfY,لايعمل كان ممتاز والان لايعمل,2,1,2.0.7,2021-04-05 20:54:52,,,2.0.7,sfda.tamini,negative
6e584b3d-4cc8-4a6f-9fee-4307d03fa421,Mousa Alakesh,https://play-lh.googleusercontent.com/a-/ALV-UjViMWgwGiIQbU9QRXGGjRk6_TCkPFydoQadEEKzvu_F-F99E_Ao,الفكرة حلوه لكن التطبيق لا يعمل!,2,0,1.1.32,2020-06-12 23:26:39,,,1.1.32,sfda.tamini,negative
acb4d78a-f792-4664-9d8e-7efea730c89b,محمد كنان,https://play-lh.googleusercontent.com/a-/ALV-UjVwFJ_YuymnfblroLPJXij6u788zp_5sJE-rUq3rikiNXcza2nXTg,هذا التطبيق صالح فقط في السعودية,2,0,2.0.10,2021-09-05 00:20:00,,,2.0.10,sfda.tamini,negative
d4594b0a-00a9-4e50-bbb1-b3393e0d380e,احمد الحتيرشي,https://play-lh.googleusercontent.com/a-/ALV-UjV7JDD39uZo-OMGKIxoNVbExAjr_TmQ2O2noexEbAa5oqyGOz0r,البحث عن الادوية بالاسم لايعمل.. ويعلق.👎🏻 تم الحذف👎🏻👎🏻,2,0,3.0.6,2025-02-02 02:38:06,,,3.0.6,sfda.tamini,negative
d922a349-74ad-4392-87c0-818af5af2526,R N,https://play-lh.googleusercontent.com/a/ACg8ocKfv3luxtmy9oHXztdAcLKWO2x5FBQw3rxbxNx9XVBlO9Of_Q=mo,اتمنى يكون التطبيق بدون نت لأن مو كل الناس عندهم نت,2,1,2.0.9,2021-08-02 21:37:45,,,2.0.9,sfda.tamini,negative
b309e3e0-8555-4a0a-aeb9-09ed7ea9dc2d,hesh atya,https://play-lh.googleusercontent.com/a/ACg8ocLA1MGz_q-0hd8GxOwCoboS2wv4dyLhXVin_x_JYbBMfvKS3Q=mo,لا يعمل عندى,2,2,2.1.4,2022-08-02 20:08:39,,,2.1.4,sfda.tamini,negative
065ce6ba-5215-4e0a-93fd-c9b84168c9ed,NOOR moon,https://play-lh.googleusercontent.com/a/ACg8ocJ47z7bc52jGkplHgfry2bvfZDWP15arYLNl3srkE2TTwAdwA=mo,مش كل الادوية بيطلعها جربت كذا دواء يطلع لي لم يتم العثور,2,0,2.0.10,2021-08-17 18:53:26,,,2.0.10,sfda.tamini,negative
621abd04-5c53-489a-811a-1cdc28a26f42,وديع الكداش,https://play-lh.googleusercontent.com/a/ACg8ocJ4R_Xy7XDPD8LG9wetSKGHAjGHrKXqnTR8MRfOCXBkenEg0Q=mo,لم يتفعل عن طريق نفاذ,2,0,4.0.2,2025-08-10 20:47:17,,,4.0.2,sfda.tamini,negative
f6bc7f4b-8589-4999-b948-241ad4e6159f,EYAD KHALIL,https://play-lh.googleusercontent.com/a/ACg8ocKkBWwB_JaGOqCHAiN0Qz2F41jtNLyIDt7weLo8ZyaRRNsvtA=mo,التطبيق لا يعمل,2,2,2.1.4,2022-07-05 11:04:55,,,2.1.4,sfda.tamini,negative
201e081b-2b4d-4d29-b4db-3b942c8370ba,Ayman Salah,https://play-lh.googleusercontent.com/a-/ALV-UjV_FJDen7Fgg5TMAsnMddDGeOo9zCgWQoLBHcjUq333cAIb20Xbzw,التطبيق لا يفتح منذ قرابة شهر !!! لماذا ؟,2,0,2.1.4,2022-08-16 19:05:41,,,2.1.4,sfda.tamini,negative
55c08d4f-3be1-4d51-a186-cc0830b80ef5,عوض القرني,https://play-lh.googleusercontent.com/a-/ALV-UjUjzWQqCghFhi72eH4qqUr-eQ2GXohzVTdGQMeWjQXOXO43k73c,ليس ملم بكل الأدوية,2,0,2.1.0,2021-12-31 08:34:55,,,2.1.0,sfda.tamini,negative
440c7cfa-a71b-4524-b5ea-d5d593b20d4d,وجدان الجهني,https://play-lh.googleusercontent.com/a/ACg8ocIOOwG2JM2pr4Oo1o6nuoyj34_ih11TvR8ij-BoFTqh20U1ZA=mo,حلو بس مايقول اذ انه اصلي ولا لا,2,0,2.1.9,2023-04-21 02:51:52,,,2.1.9,sfda.tamini,negative
